filename,company,domain,region,product,incident,risk,revenue_usd,cost_usd,sla_pct,ticket_backlog,quarter
doc_0220_hr_eu-north.txt,Apex Bio Labs,hr,eu-north,Cobalt,policy-violation,high,136996,94270,87,189,2023-Q1
doc_0221_compliance_latam.txt,Blue Delta Logistics,compliance,latam,Orion,cost-overrun,high,143341,74215,91,379,2025-Q2
doc_0222_finance_eu-north.txt,Arctic Mobility,finance,eu-north,Zenith,quota-miss,critical,124014,84339,98,387,2023-Q1
doc_0223_engineering_us-east.txt,Blue Delta Logistics,engineering,us-east,Orion,none,critical,130810,87789,96,9,2023-Q2
doc_0224_finance_latam.txt,Blue Delta Logistics,finance,latam,Quasar,cost-overrun,low,122855,101559,92,126,2023-Q3
doc_0225_hr_latam.txt,Granite Finance Hub,hr,latam,Cobalt,api-latency,high,135425,95569,96,243,2024-Q3
doc_0226_ops_eu-north.txt,Helios Media Group,ops,eu-north,Cobalt,policy-violation,low,150246,70541,94,164,2025-Q3
doc_0227_hr_latam.txt,Helios Media Group,hr,latam,Quasar,renewal-risk,low,149954,85936,93,60,2025-Q2
doc_0228_compliance_us-east.txt,Granite Finance Hub,compliance,us-east,Atlas,cost-overrun,high,128947,94356,98,236,2025-Q4
doc_0229_risk_eu-central.txt,Blue Delta Logistics,risk,eu-central,Quasar,security-alert,medium,143090,97079,97,81,2025-Q4
doc_0230_hr_us-east.txt,Arctic Mobility,hr,us-east,Nimbus,policy-violation,high,122586,85651,97,152,2023-Q4
doc_0231_support_us-west.txt,Arctic Mobility,support,us-west,Sierra,none,medium,128073,90601,92,170,2025-Q1
doc_0232_engineering_eu-central.txt,Apex Bio Labs,engineering,eu-central,Zenith,policy-violation,medium,138153,93427,94,355,2023-Q4
doc_0233_hr_eu-central.txt,Granite Finance Hub,hr,eu-central,Sierra,none,low,121469,73081,93,51,2023-Q3
doc_0234_risk_us-west.txt,Nova Security Systems,risk,us-west,Nimbus,vendor-delay,medium,148354,71339,90,56,2025-Q3
doc_0235_hr_latam.txt,Blue Delta Logistics,hr,latam,Atlas,api-latency,medium,139466,96119,88,58,2023-Q2
doc_0236_ops_latam.txt,Vertex Retail,ops,latam,Sierra,security-alert,low,135397,102301,89,168,2025-Q2
doc_0237_support_ap-south.txt,Helios Media Group,support,ap-south,Orion,api-latency,low,136805,82221,88,102,2023-Q3
doc_0238_hr_ap-south.txt,Arctic Mobility,hr,ap-south,Nimbus,renewal-risk,low,150985,92291,93,235,2024-Q3
doc_0239_risk_us-east.txt,Vertex Retail,risk,us-east,Nimbus,cost-overrun,medium,135585,73841,98,336,2025-Q1
doc_0240_compliance_us-west.txt,Northstar Analytics,compliance,us-west,Sierra,vendor-delay,medium,134551,79132,94,255,2025-Q4
doc_0241_compliance_latam.txt,Blue Delta Logistics,compliance,latam,Orion,vendor-delay,high,138737,92074,90,105,2025-Q2
doc_0242_finance_us-east.txt,Vertex Retail,finance,us-east,Atlas,policy-violation,low,122050,102721,90,90,2023-Q4
doc_0243_hr_us-west.txt,Arctic Mobility,hr,us-west,Orion,cost-overrun,medium,125245,73798,89,267,2024-Q1
doc_0244_risk_us-west.txt,Arctic Mobility,risk,us-west,Sierra,policy-violation,high,129278,76794,97,152,2025-Q4
doc_0245_engineering_us-east.txt,Apex Bio Labs,engineering,us-east,Nimbus,none,medium,141169,90378,92,61,2025-Q2
doc_0246_sales_latam.txt,Northstar Analytics,sales,latam,Cobalt,policy-violation,critical,152713,81759,90,127,2025-Q2
doc_0247_compliance_ap-south.txt,Vertex Retail,compliance,ap-south,Pulse,renewal-risk,high,134785,100038,87,366,2023-Q3
doc_0248_hr_latam.txt,Granite Finance Hub,hr,latam,Cobalt,security-alert,high,145950,75647,93,344,2024-Q1
doc_0249_risk_eu-north.txt,Blue Delta Logistics,risk,eu-north,Atlas,quota-miss,low,134781,71732,100,334,2025-Q2
doc_0250_compliance_us-west.txt,Nova Security Systems,compliance,us-west,Quasar,vendor-delay,high,145287,81583,88,26,2024-Q4
doc_0251_hr_us-west.txt,Blue Delta Logistics,hr,us-west,Atlas,renewal-risk,low,133502,83472,89,379,2025-Q1
doc_0252_finance_us-east.txt,Northstar Analytics,finance,us-east,Quasar,security-alert,critical,124642,77567,96,175,2024-Q1
doc_0253_sales_eu-north.txt,Helios Media Group,sales,eu-north,Orion,cost-overrun,high,128643,97032,88,110,2023-Q3
doc_0254_compliance_eu-north.txt,Apex Bio Labs,compliance,eu-north,Sierra,vendor-delay,critical,144751,95704,95,208,2023-Q4
doc_0255_compliance_us-east.txt,Apex Bio Labs,compliance,us-east,Cobalt,none,low,120318,79104,87,84,2024-Q4
doc_0256_sales_ap-south.txt,Blue Delta Logistics,sales,ap-south,Nimbus,quota-miss,critical,138827,79334,91,344,2023-Q3
doc_0257_engineering_ap-south.txt,Northstar Analytics,engineering,ap-south,Cobalt,policy-violation,medium,149240,93800,98,300,2023-Q4
doc_0258_finance_us-east.txt,Nova Security Systems,finance,us-east,Zenith,vendor-delay,high,134147,88874,100,278,2023-Q3
doc_0259_support_ap-south.txt,Blue Delta Logistics,support,ap-south,Pulse,vendor-delay,medium,122303,76717,98,4,2024-Q1
doc_0260_finance_latam.txt,Northstar Analytics,finance,latam,Cobalt,policy-violation,medium,150354,74247,88,406,2025-Q2
doc_0261_engineering_eu-north.txt,Blue Delta Logistics,engineering,eu-north,Nimbus,api-latency,medium,130889,83410,88,405,2024-Q3
doc_0262_hr_eu-central.txt,Arctic Mobility,hr,eu-central,Orion,api-latency,medium,135480,88281,92,124,2024-Q1
doc_0263_engineering_latam.txt,Arctic Mobility,engineering,latam,Orion,cost-overrun,low,120982,95448,90,241,2023-Q2
doc_0264_ops_latam.txt,Apex Bio Labs,ops,latam,Cobalt,api-latency,medium,125497,100118,91,15,2023-Q3
doc_0265_sales_ap-south.txt,Vertex Retail,sales,ap-south,Nimbus,policy-violation,high,151086,96996,87,129,2023-Q3
doc_0266_ops_eu-north.txt,Northstar Analytics,ops,eu-north,Sierra,quota-miss,critical,147260,78393,99,258,2025-Q3
doc_0267_hr_eu-north.txt,Blue Delta Logistics,hr,eu-north,Quasar,api-latency,high,135215,99217,98,274,2023-Q2
doc_0268_hr_eu-central.txt,Blue Delta Logistics,hr,eu-central,Sierra,none,low,134775,83155,99,371,2024-Q3
doc_0269_engineering_eu-north.txt,Arctic Mobility,engineering,eu-north,Nimbus,quota-miss,high,141945,81308,89,44,2024-Q3
doc_0270_sales_latam.txt,Helios Media Group,sales,latam,Quasar,vendor-delay,high,140351,93138,97,228,2023-Q4
doc_0271_support_latam.txt,Granite Finance Hub,support,latam,Orion,quota-miss,high,142327,88046,92,390,2024-Q2
doc_0272_hr_ap-south.txt,Arctic Mobility,hr,ap-south,Cobalt,security-alert,medium,144747,78115,89,412,2023-Q3
doc_0273_ops_eu-north.txt,Arctic Mobility,ops,eu-north,Sierra,security-alert,critical,120732,82298,100,275,2023-Q4
doc_0274_finance_us-west.txt,Apex Bio Labs,finance,us-west,Atlas,api-latency,low,145242,86837,97,101,2024-Q4
doc_0275_compliance_us-west.txt,Nova Security Systems,compliance,us-west,Zenith,none,low,152146,102657,93,101,2025-Q4
doc_0276_finance_ap-south.txt,Granite Finance Hub,finance,ap-south,Cobalt,cost-overrun,critical,123289,93099,94,302,2024-Q1
doc_0277_risk_us-east.txt,Helios Media Group,risk,us-east,Sierra,renewal-risk,critical,124394,83506,88,69,2025-Q1
doc_0278_risk_ap-south.txt,Apex Bio Labs,risk,ap-south,Quasar,quota-miss,medium,145335,90204,90,213,2024-Q1
doc_0279_risk_us-west.txt,Arctic Mobility,risk,us-west,Orion,renewal-risk,low,131084,80708,87,102,2024-Q4
doc_0280_support_ap-south.txt,Helios Media Group,support,ap-south,Orion,vendor-delay,critical,124342,71215,98,394,2023-Q4
doc_0281_hr_eu-central.txt,Apex Bio Labs,hr,eu-central,Pulse,api-latency,low,143144,88833,87,2,2023-Q2
doc_0282_support_ap-south.txt,Helios Media Group,support,ap-south,Atlas,none,medium,128978,84750,96,194,2025-Q1
doc_0283_engineering_us-west.txt,Apex Bio Labs,engineering,us-west,Orion,none,critical,142919,91612,96,310,2025-Q4
doc_0284_hr_eu-north.txt,Blue Delta Logistics,hr,eu-north,Nimbus,api-latency,high,139616,96298,90,295,2025-Q4
doc_0285_ops_us-east.txt,Helios Media Group,ops,us-east,Sierra,cost-overrun,critical,145129,90027,94,1,2024-Q4
doc_0286_compliance_eu-central.txt,Arctic Mobility,compliance,eu-central,Sierra,renewal-risk,low,143757,80989,93,267,2023-Q4
doc_0287_ops_eu-north.txt,Vertex Retail,ops,eu-north,Nimbus,api-latency,critical,123317,94566,92,121,2024-Q1
doc_0288_hr_latam.txt,Helios Media Group,hr,latam,Atlas,renewal-risk,medium,149646,79503,88,306,2024-Q3
doc_0289_sales_latam.txt,Blue Delta Logistics,sales,latam,Orion,quota-miss,low,120447,78739,91,190,2025-Q4
doc_0290_finance_ap-south.txt,Granite Finance Hub,finance,ap-south,Quasar,renewal-risk,high,131875,74457,93,119,2025-Q4
doc_0291_finance_eu-central.txt,Blue Delta Logistics,finance,eu-central,Atlas,api-latency,medium,151154,71562,96,295,2024-Q3
doc_0292_engineering_us-west.txt,Apex Bio Labs,engineering,us-west,Orion,quota-miss,high,122596,77516,87,267,2024-Q4
doc_0293_engineering_us-west.txt,Arctic Mobility,engineering,us-west,Zenith,quota-miss,high,130814,72360,97,271,2023-Q4
doc_0294_ops_latam.txt,Helios Media Group,ops,latam,Pulse,api-latency,critical,141459,95901,93,291,2025-Q1
doc_0295_compliance_ap-south.txt,Vertex Retail,compliance,ap-south,Atlas,quota-miss,low,128818,100442,95,396,2025-Q2
doc_0296_sales_eu-north.txt,Granite Finance Hub,sales,eu-north,Sierra,vendor-delay,high,139968,72148,93,90,2025-Q2
doc_0297_finance_eu-north.txt,Arctic Mobility,finance,eu-north,Quasar,api-latency,critical,134435,72585,93,113,2024-Q2
doc_0298_finance_us-west.txt,Nova Security Systems,finance,us-west,Quasar,policy-violation,low,146032,84159,97,391,2025-Q1
doc_0299_hr_latam.txt,Arctic Mobility,hr,latam,Cobalt,api-latency,high,134698,81208,90,394,2023-Q3
doc_0300_finance_us-east.txt,Helios Media Group,finance,us-east,Orion,api-latency,low,144912,85553,88,370,2024-Q4
